annotation_id,customer_tweet_id,customer_created_at,customer_text,support_tweet_id,support_created_at,support_reply,exploratory_cluster,intent,reviewer_notes,escalation_expected,golden_eval,draft_intent,draft_score,draft_margin,draft_hit,ml_intent,ml_conf
AQ-0059,91464,Thu Nov 30 01:14:20 +0000 2017,"Seriously @115821 twice in 5 days you have failed to deliver on time as guaranteed. What is going on with you? You deliver part of my order, then drop the ball on the rest. Starting to lose sight of the benefits of membership.",91463,Thu Nov 30 01:21:00 +0000 2017,"@130274 Oh no! I'm terribly sorry for the delayed deliveries! When your package isn't delivered on time, do you see a trend in the carrier? If you're unsure who the carrier is, you can find the info here: https://t.co/Y5jpI9gRhE ^AR",,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_attempt_problem,6,0,failed to deliver,delivery_delay,0.17708911734744487
AQ-0060,74557,Thu Nov 30 11:24:09 +0000 2017,一生さんもキスマイもすごい露出で全然追いつけてない…ていうかAmazonから荷物届かないしょぼーーーん！,74556,Thu Nov 30 11:28:00 +0000 2017,@132700 ご心配をおかけしております、Amazonです。当サイトではご案内しているお届け予定日までの商品のお届けに努めております。お手数ですが、今一度注文履歴よりお届け予定日をご確認ください。https://t.co/i3JyYF86vb RI,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15729367714114695
AQ-0061,67588,Thu Nov 30 08:55:47 +0000 2017,@AmazonHelp my friend ordered for a memory card but he got an empty parcel. what should he do next?,67586,Thu Nov 30 08:58:27 +0000 2017,@131432 Oh no! Sorry to hear this. What site did your friend place the order on Amazon IN/ US/UK or another location?^ES,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,payment_billing,1,1,card,delivery_attempt_problem,0.16035105856678758
AQ-0062,80519,Thu Nov 30 13:07:23 +0000 2017,"If an order say it’s dispatched and sold by @115830, I expect better packaging than this! No outer box. I’m lucky the wrap is still on! #poorshow #shoddyservice https://t.co/TaoHkEZiwD",80518,Thu Nov 30 13:13:30 +0000 2017,@133880 Sorry for the surprise! It sounds like this is our Frustration-Free Packaging which you can read more about here: https://t.co/jiD6kOv5ao ^BG,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,1,1,dispatch,product_item_issue,0.16655731571216656
AQ-0063,22538,Wed Nov 01 08:26:35 +0000 2017,Dear @AmazonHelp I've been paying for prime for awhile and having 2 packages due today &amp; one being undeliverable is VERY annoying. Explain,22536,Wed Nov 01 08:40:00 +0000 2017,"@120923 Hi sorry to hear that, were you given a reason for the delay? ^AS",,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,prime_subscription,6,6,\bprime\b,product_item_issue,0.1458912148978981
AQ-0064,78752,Thu Nov 30 13:24:25 +0000 2017,@AmazonHelp I am contacting you as I ordered from your site and you charged my credit card Amazon not a carrier,78753,Thu Nov 30 13:31:38 +0000 2017,@133566 I do understand your frustration. Once a package has shipped we are not able to cancel an order. You can refuse the package when it arrives. https://t.co/0IVluS8v2Q ^DJ,,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,payment_billing,4,4,"charge, charged, credit card",delivery_delay,0.17835881718689478
AQ-0065,64146,Thu Nov 30 09:05:51 +0000 2017,@AmazonHelp This is the same reply i am getting for the 9th time,64147,Thu Nov 30 09:35:28 +0000 2017,"@130724 I get that you're upset. However, be assured we're working on it and we'll get back to you soon. ^BV",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15711542066404757
AQ-0066,43640,Sun Nov 26 00:54:10 +0000 2017,@AmazonHelp hi! i was sent a replacement for an item but i wanted 2 chnge the dropoff location but cant cause shipping label was sent from u guys can ya help,43638,Sun Nov 26 00:57:49 +0000 2017,"@125681 Hey! We'd love to help but are unable to access your Amazon account through Twitter. When you have a moment, reach us by phone or chat and we'll be happy to assist: https://t.co/hApLpMlfHN ^LR",,return_replacement,AI-assisted draft label; human verification required before use as golden evaluation.,,,return_replacement,6,5,"replacement, replace",delivery_attempt_problem,0.1550508436159403
AQ-0067,71057,Thu Nov 23 05:54:55 +0000 2017,@AmazonHelp (´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)末永くよろしくオナシャス！！,71056,Thu Nov 23 06:28:55 +0000 2017,@131959 こちらこそでございます！ところで、いきなりですが・・・・ご友人は金塊が欲しいそうですが、シエルさまは、最近アマゾンでю┐￣ε￣)ﾎﾟﾁっとしたい！というのはありましたか？ET#,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,1,1,,other_ambiguous,0.1571179198438118
AQ-0068,37583,Wed Nov 01 14:22:11 +0000 2017,"@AmazonHelp Geht gerade nicht um eine aktuelle Lieferung von euch, hatte in der Vergangenheit nur schon 3 mal negative Erfahrung gemacht und gemeldet :)",37582,Wed Nov 01 14:26:54 +0000 2017,@124159 Entschuldige das Missverständnis! ^MI,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,other_ambiguous,0.16142923354455385
AQ-0069,3749,Tue Oct 31 22:51:34 +0000 2017,@116618 why your videos on Germany breaks too?,3747,Tue Oct 31 23:00:27 +0000 2017,@116617 Have you already tried a restart? Kind regards ^NW,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.1636225431367221
AQ-0070,25841,Wed Nov 01 10:01:12 +0000 2017,"@AmazonHelp yeah I am, I only have the one login!",25842,Wed Nov 01 10:15:25 +0000 2017,@121645 We want to help! Please use the link provided by ^KM so we can take a look into the situation.,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,1,1,\blogin\b,delivery_attempt_problem,0.15785756719270572
AQ-0071,27402,Wed Nov 01 10:05:36 +0000 2017,@120474 why is it saying I have exceeded the maximum for morrissey tickets when I have selected one!,27401,Wed Nov 01 10:17:00 +0000 2017,@122006 Please get in touch https://t.co/oPmpbbOray and we'll look into this for you. ^BM,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,4,4,,other_ambiguous,0.16385951059341267
AQ-0072,91482,Thu Nov 30 16:33:03 +0000 2017,@AmazonHelp Theres no option there when purchesed item didnt say it coukd take so long and it hasnt said about the tracking even tho i asked,91484,Thu Nov 30 16:39:22 +0000 2017,@135829 We'd like to help you in real-time! Please reach out to us by phone or chat here: https://t.co/hApLpMlfHN ^KJ,,order_status_tracking,AI-assisted draft label; human verification required before use as golden evaluation.,,,order_status_tracking,5,5,\btracking\b,account_technical_support,0.1586794487452208
AQ-0073,89175,Thu Nov 30 14:25:40 +0000 2017,Hey @116316 regelt das mal mit @124285 - die haben schon wieder(!!) meine Prime Lieferung verkackt https://t.co/kgKRzOE0pW,89173,Thu Nov 30 14:53:00 +0000 2017,"@135288 Hi Sandra, welches Lieferdatum wurde dir denn in der Bestellbestätigung genannt? Liebe Grüße ^TA",,prime_subscription,AI-assisted draft label; human verification required before use as golden evaluation.,,,prime_subscription,6,6,\bprime\b,product_item_issue,0.16291478774795073
AQ-0074,30510,Wed Nov 01 11:37:12 +0000 2017,@115850 e mail kiya lekin koi pickup ke liye nahin aya,30508,Wed Nov 01 11:50:00 +0000 2017,@122719 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,,return_replacement,AI-assisted draft label; human verification required before use as golden evaluation.,,,return_replacement,6,6,"pick\s*up, pickup",account_technical_support,0.16319311423591498
AQ-0075,33287,Wed Nov 01 13:25:49 +0000 2017,"@AmazonHelp Habe das Problem jetzt gefunden,es lag daran das mir einer aus der Familie einen Streich gespielt hatte.Derjenige hatte die Seite gesperrt 😅",33288,Wed Nov 01 13:28:00 +0000 2017,"@123356 Welche Strafe wurde hierfür verhängt? Nein, im Ernst: Freut mich, dass es wieder klappt. Liebe Grüße ^DW",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,other_ambiguous,0.16353458573097318
AQ-0076,20754,Wed Nov 01 06:38:12 +0000 2017,"So Echo Dot in India only has skills if you necessarily use the English (India) language option, any update to fix that @115821?",20752,Wed Nov 01 07:17:51 +0000 2017,"@120541 a degraded experience. So for the best experience, you need both PFM India and language English India. (3/3) ^VM",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15790026387224104
AQ-0077,51584,Wed Nov 01 17:56:38 +0000 2017,@119625 any new movie coming ??,51582,Wed Nov 01 18:06:03 +0000 2017,@127577 We do not have any announcements yet. Keep checking our website as we continue to add new content to our library. ^GD,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,1,1,,other_ambiguous,0.16578063528502776
AQ-0078,73496,Thu Nov 30 10:26:32 +0000 2017,@115821 how am I supposed to login to amazon hub if the login box only accepts 10 characters?,73495,Thu Nov 30 10:37:00 +0000 2017,"@132434 Hi, sorry to hear your having and issue putting in the code. Please reach out to us here: https://t.co/hApLpMlfHN so we can take a look.^ES",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,1,1,\blogin\b,delivery_delay,0.15411407833682045
AQ-0079,34566,Thu Nov 02 02:12:25 +0000 2017,@AmazonHelp I will send you my Mobile screen no. In message,34567,Thu Nov 02 02:22:28 +0000 2017,@123488 Please share your details from the link provided for us to check your concern and assist accordingly. (2/2) ^SV,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.17268362605760734
AQ-0080,58199,Thu Nov 23 01:42:23 +0000 2017,"@AmazonHelp I checked and but there is no proper response, thing is if you are not delivering products with provided data and time in amazon.in why you are attracting customers by putting false time https://t.co/zw42buT5jH are cheating Customers.",58198,Thu Nov 23 01:46:00 +0000 2017,@129216 Sorry about the miss of estimated delivery date. We never intended this delay. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach out to you with further assistance. ^SV,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.1776536624502921
AQ-0081,71834,Thu Nov 30 10:13:01 +0000 2017,"@115817 the Amazon package I'm waiting for is at the local delivery hub, ,supposed to be delivered today. Notified of a carrier delay, and delivery will be rescheduled. Whhaatis a carrier delay?",71833,Thu Nov 30 10:18:00 +0000 2017,@132119 Carrier delays can be caused by different factors. Is there any further information on the carriers own website tracking? ^MI,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,8,7,"\bdelay, delivery.*today, deliver.*today",delivery_delay,0.16123534324899969
AQ-0082,28444,Wed Nov 01 10:41:47 +0000 2017,@AmazonHelp Hi please could i have a DM regarding a recent order. Thanks,28443,Wed Nov 01 10:52:00 +0000 2017,@122222 You can send us a Direct Message by using the link below. ^TH https://t.co/1XyLaGkcaN,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,5,5,,other_ambiguous,0.1673352883558824
AQ-0083,72016,Thu Nov 30 09:57:44 +0000 2017,@116875 cuando van a liberar la tercera temporada de el hombre en el castillo?,72015,Thu Nov 30 09:59:53 +0000 2017,"@132158 Hola Anthony, esperamos que te encuentres bien. Por el momento no contamos con un anuncio oficial pero te recomendamos estar al tanto de nuestro sitio y redes sociales por cualquier novedad ^AV",,prime_subscription,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,other_ambiguous,0.16823875667218502
